"num","year","emp","wage","wage2","cap","n","w","w2","filler","rec","yearm1","id"
"436","1977","0.828999996185303","34.5228004455566","","0.544300019741058","-0.187535122036934","3.54162001609802","2.83329601287842","","436","1976","63"
"437","1978","0.861000001430511","33.4964981079102","","0.547399997711182","-0.149660766124725","3.51144099235535","2.80915279388428","","437","1977","63"
"438","1979","0.85699999332428","32.6865997314453","","0.567099988460541","-0.154317364096642","3.48696517944336","2.78957214355469","","438","1978","63"
"439","1980","0.866999983787537","30.7385005950928","","0.531000018119812","-0.142716318368912","3.42551589012146","2.74041271209716","","439","1979","63"
"440","1981","0.842000007629395","31.9258995056152","","0.444099992513657","-0.171975255012512","3.46341753005981","2.77073402404785","","440","1980","63"
"441","1982","0.818000018596649","33.8231010437012","","0.401100009679794","-0.200892925262451","3.52114391326904","2.81691513061523","","441","1981","63"
"442","1976","9.07400035858154","33.7067985534668","","1.81120002269745","2.20541310310364","3.51769948005676","2.81415958404541","","442","1982","64"
"443","1977","9.5620002746582","29.4652996063232","","1.86129999160767","2.25779700279236","3.38321328163147","2.70657062530518","","443","1976","64"
"444","1978","9.48799991607666","29.7516002655029","","Jan-75","2.25002789497375","3.39288282394409","2.71430625915527","","444","1977","64"
"445","1979","9.59000015258789","27.6723003387451","","1.84329998493195","2.26072096824646","3.32043194770813","2.6563455581665","","445","1978","64"
"446","1980","9.38000011444092","25.7975006103516","","1.71340000629425","2.23857975006104","3.25027751922607","2.60022201538086","","446","1979","64"
"447","1981","8.35799980163574","27.2805995941162","","1.41330003738403","2.12321925163269","3.30617570877075","2.6449405670166","","447","1980","64"
"448","1982","7.03599977493286","27.9862995147705","","1.26950001716614","1.95103979110718","3.33171510696411","2.66537208557129","","448","1981","64"
"449","1976","25.1060009002686","29.9932994842529","","7.0048999786377","3.2231068611145","3.40097403526306","2.72077922821045","","449","1982","65"
"450","1977","24.0189990997314","31.1198997497559","","6.98000001907349","3.17884516716003","3.43784737586975","2.7502779006958","","450","1976","65"
"451","1978","24.0809993743896","30.7339992523193","","6.46309995651245","3.18142318725586","3.42536950111389","2.74029560089111","","451","1977","65"
"452","1979","23.6879997253418","26.9734001159668","","6.02229976654053","3.16496849060059","3.29485130310059","2.63588104248047","","452","1978","65"
"453","1980","21.7390003204346","26.2378997802734","","5.78219985961914","3.07910799980164","3.26720499992371","2.61376399993897","","453","1979","65"
"454","1981","18.5849990844727","28.4281005859375","","6.33290004730225","2.92235469818115","3.34737801551819","2.67790241241455","","454","1980","65"
"455","1982","19.5659999847412","26.8003005981445","","6.23699998855591","2.97379326820374","3.28841304779053","2.63073043823242","","455","1981","65"
"456","1977","8.5659999847412","32.891300201416","","5.29099988937378","2.14006614685059","3.49320816993713","2.7945665359497","","456","1982","66"
"457","1978","8.5849990844727","30.0207996368408","","5.48210000991821","2.14006614685059","3.40189051628113","2.7215124130249","","457","1977","66"
"458","1979","8.30000019073486","30.3237991333008","","5.77220010757446","2.11625552177429","3.41193294525146","2.72954635620117","","458","1978","66"
"459","1980","8.30000019073486","28.0601997375488","","5.86269998550415","2.11625552177429","3.33435225486755","2.66748180389404","","459","1979","66"
"460","1981","7.69999980926514","28.3453006744385","","5.57800006866455","2.04122018814087","3.34446120262146","2.67556896209717","","460","1980","66"
"461","1982","7","35.3101997375488","","5.25659990310669","1.94591009616852","3.56417179107666","2.85133743286132","","461","1981","66"
"462","1983","6.90000009536743","30.0643997192383","","5.10879993438721","1.93152141571045","3.40334177017212","2.7226734161377","","462","1982","66"
"463","1976","11.6579999923706","16.9153003692627","","0.637799978256226","2.45599269866943","2.82821846008301","2.26257476806641","","463","1983","67"
"464","1977","12.2709999084473","18.3649005889893","","0.645799994468689","2.50723886489868","2.91044116020203","2.32835292816162","","464","1976","67"
"465","1978","12.2510004043579","18.6629009246826","","0.718100011348724","2.50560760498047","2.92653775215149","2.34123020172119","","465","1977","67"
"466","1979","11.8199996948242","20.3227005004883","","0.751800000667572","2.46979308128357","3.01173853874207","2.40939083099366","","466","1978","67"
"467","1980","10.8859996795654","20.3880996704102","","0.678300023078918","2.38747763633728","3.01495146751404","2.41196117401123","","467","1979","67"
"468","1981","9.60000038146973","20.4620990753174","","0.594799995422363","2.26176309585571","3.01857423782349","2.41485939025879","","468","1980","67"
"469","1982","9.76599979400635","20.2388000488281","","0.556999981403351","2.27890706062317","3.0076014995575","2.406081199646","","469","1981","67"
"470","1976","3.74000000953674","36.4379005432129","","4.13269996643066","1.31908559799194","3.59560942649841","2.87648754119873","","470","1982","68"
"471","1977","3.77800011634827","33.845100402832","","4.35869979858398","1.32919478416443","3.52179431915283","2.81743545532226","","471","1976","68"
"472","1978","3.81100010871887","34.3114013671875","","4.49660015106201","1.33789169788361","3.53547763824463","2.8283821105957","","472","1977","68"
"473","1979","4.44000005722046","30.3201007843018","","5.95940017700195","1.49065434932709","3.41181087493896","2.72944869995117","","473","1978","68"
"474","1980","6.30800008773804","27.1709995269775","","5.1318998336792","1.84181869029999","3.3021502494812","2.64172019958496","","474","1979","68"
"475","1981","5.86100006103516","28.2644996643066","","4.77570009231567","1.76832020282745","3.34160661697388","2.6732852935791","","475","1980","68"
"476","1982","5.42899990081787","27.9046993255615","","4.06799983978271","1.69175493717194","3.32879519462585","2.66303615570068","","476","1981","68"
"477","1977","1.27199995517731","31.0517997741699","","0.372999995946884","0.240590423345566","3.43565678596497","2.74852542877198","","477","1982","69"
"478","1978","1.29200005531311","31.0014991760254","","0.39520001411438","0.256191462278366","3.43403553962708","2.74722843170166","","478","1977","69"
"479","1979","1.3860000371933","30.1142997741699","","0.417800009250641","0.326421916484833","3.40500020980835","2.72400016784668","","479","1978","69"
"480","1980","1.46000003814697","27.9505004882812","","0.505299985408783","0.378436475992203","3.33043503761292","2.66434803009034","","480","1979","69"
"481","1981","1.35099995136261","26.4981994628906","","0.48199999332428","0.30084502696991","3.27707672119141","2.62166137695313","","481","1980","69"
"482","1982","1.36500000953674","28.1121006011963","","0.464599996805191","0.311154425144196","3.33619999885559","2.66895999908447","","482","1981","69"
"483","1983","1.46300005912781","27.9712009429932","","0.439399987459183","0.3804891705513","3.33117532730103","2.66494026184082","","483","1982","69"
"484","1977","2.6489999294281","23.6453990936279","","0.307399988174438","0.974182188510895","3.16316866874695","2.53053493499756","","484","1983","70"
"485","1978","2.50500011444092","22.2870998382568","","0.302199989557266","0.918288767337799","3.10400795936584","2.48320636749267","","485","1977","70"
"486","1979","2.40300011634827","22.3043003082275","","0.30239999294281","0.876717984676361","3.10477948188782","2.48382358551026","","486","1978","70"
"487","1980","2.24699997901917","21.9789009094238","","0.285699993371964","0.809596002101898","3.09008288383484","2.47206630706787","","487","1979","70"
"488","1981","1.85300004482269","20.3448009490967","","0.330099999904633","0.616805970668793","3.01282548904419","2.41026039123535","","488","1980","70"
"489","1982","1.32200002670288","23.1259002685547","","0.242400005459785","0.279145747423172","3.14095330238342","2.51276264190674","","489","1981","70"
"490","1983","0.815999984741211","25.1590003967285","","0.148000001907349","-0.203340947628021","3.22521567344666","2.58017253875733","","490","1982","70"
"491","1976","1.60000002384186","27.6175003051758","","0.327199995517731","0.470003634691238","3.31844973564148","2.65475978851318","","491","1983","71"
"492","1977","1.42900002002716","23.0534000396729","","0.324400007724762","0.356974899768829","3.13781332969666","2.51025066375733","","492","1976","71"
"493","1978","1.60500001907349","23.2287998199463","","0.43299999833107","0.473123759031296","3.14539289474487","2.5163143157959","","493","1977","71"
"494","1979","1.79799997806549","23.9066009521484","","0.462700009346008","0.586674928665161","3.17415452003479","2.53932361602783","","494","1978","71"
"495","1980","1.58599996566772","22.5638999938965","","0.292899996042252","0.461215108633041","3.11635136604309","2.49308109283447","","495","1979","71"
"496","1981","1.0110000371933","23.9377994537354","","0.229499995708466","0.010939977131784","3.17545866966248","2.54036693572998","","496","1980","71"
"497","1982","0.912999987602234","23.9335994720459","","0.218400001525879","-0.0910194143652916","3.17528319358826","2.54022655487061","","497","1981","71"
"498","1976","13.3529996871948","30.608699798584","","2.35590004920959","2.59174108505249","3.42128419876099","2.73702735900879","","498","1982","72"
"499","1977","12.2550001144409","29.0960998535156","","2.15919995307922","2.50593400001526","3.37060403823853","2.69648323059082","","499","1976","72"
"500","1978","11.9630002975464","29.8628997802734","","2.02130007743835","2.48181867599487","3.39661693572998","2.71729354858398","","500","1977","72"
"501","1979","11.7760000228882","32.937198638916","","1.94210004806519","2.46606349945068","3.4946026802063","2.79568214416504","","501","1978","72"
"502","1980","11.3179998397827","32.1348991394043","","1.94990003108978","2.42639446258545","3.46994256973267","2.77595405578614","","502","1979","72"
"503","1981","8.7810001373291","34.7038993835449","","1.72800004482269","2.1725902557373","3.54685211181641","2.83748168945313","","503","1980","72"
"504","1982","7.61899995803833","33.9986991882324","","1.90400004386902","2.03064513206482","3.52632236480713","2.8210578918457","","504","1981","72"
"505","1977","1.34099996089935","35.6865997314453","","0.450100004673004","0.293415576219559","3.57477521896362","2.8598201751709","","505","1982","73"
"506","1978","1.38499999046326","32.453800201416","","0.468600004911423","0.325700134038925","3.47981762886047","2.78385410308838","","506","1977","73"
"507","1979","1.40100002288818","30.5585994720459","","0.467900007963181","0.337186276912689","3.41964602470398","2.73571681976318","","507","1978","73"
"508","1980","1.40100002288818","33.2424011230469","","0.431300014257431","0.337186276912689","3.50382614135742","2.80306091308594","","508","1979","73"
"509","1981","1.3400000333786","33.0928001403809","","0.449099987745285","0.292669624090195","3.49931573867798","2.79945259094238","","509","1980","73"
"510","1982","1.23199999332428","34.5387992858887","","0.213899999856949","0.208638861775398","3.54208326339722","2.83366661071778","","510","1981","73"
"511","1983","0.665000021457672","34.9420013427734","","0.164700001478195","-0.407968193292618","3.55368947982788","2.8429515838623","","511","1982","73"
"512","1977","3.23799991607666","22.410400390625","","0.532100021839142","1.17495584487915","3.10952520370483","2.48762016296386","","512","1983","74"
"513","1978","3.34599995613098","21.3398990631104","","0.574599981307983","1.20776557922363","3.06057858467102","2.44846286773682","","513","1977","74"
"514","1979","3.30699992179871","22.1324005126953","","0.609899997711182","1.1960414648056","3.09704256057739","2.47763404846191","","514","1978","74"
"515","1980","3.29299998283386","23.0214996337891","","0.605599999427795","1.19179904460907","3.13642859458923","2.50914287567138","","515","1979","74"
"516","1981","2.54500007629395","21.369800567627","","0.466100007295609","0.934130668640137","3.06197881698608","2.44958305358886","","516","1980","74"
"517","1982","2.33899998664856","22.9253997802734","","0.409500002861023","0.8497234582901","3.1322455406189","2.50579643249512","","517","1981","74"
"518","1983","2.06200003623962","23.8560009002686","","0.356900006532669","0.723676383495331","3.17203569412231","2.53762855529785","","518","1982","74"
"519","1976","2.86299991607666","26.638599395752","","0.936100006103516","1.05186998844147","3.28236126899719","2.62588901519775","","519","1983","75"
"520","1977","2.99799990653992","24.8661994934082","","0.910000026226044","1.09794533252716","3.21350932121277","2.57080745697022","","520","1976","75"
"521","1978","2.92899990081787","24.6235008239746","","0.883700013160706","1.07466101646423","3.20370125770569","2.56296100616455","","521","1977","75"
"522","1979","2.84200000762939","25.5660991668701","","0.755100011825562","1.04450798034668","3.24126720428467","2.59301376342774","","522","1978","75"
"523","1980","2.3050000667572","24.8379001617432","","0.625500023365021","0.835080683231354","3.21237063407898","2.56989650726318","","523","1979","75"
"524","1981","2.17499995231628","26.6847991943359","","0.596499979496002","0.777028620243073","3.2840940952301","2.62727527618408","","524","1980","75"
"525","1982","2.04900002479553","26.887300491333","","0.505200028419495","0.717351853847504","3.29165410995483","2.63332328796386","","525","1981","75"
"526","1976","4.67000007629395","25.9291000366211","","0.971199989318848","1.54115903377533","3.25536584854126","2.60429267883301","","526","1982","76"
"527","1977","4.61800003051758","24.0604991912842","","0.920000016689301","1.52996170520782","3.18057155609131","2.54445724487305","","527","1976","76"
"528","1978","4.62200021743774","24.1002998352051","","0.890999972820282","1.53082752227783","3.18222427368164","2.54577941894531","","528","1977","76"
"529","1979","5.00299978256226","25.4288005828857","","0.964299976825714","1.61003768444061","3.23588252067566","2.58870601654053","","529","1978","76"
"530","1980","4.95699977874756","26.6308994293213","","0.937699973583221","1.60080063343048","3.28207206726074","2.62565765380859","","530","1979","76"
"531","1981","4.45100021362305","28.1030006408691","","0.862900018692017","1.49312889575958","3.33587646484375","2.668701171875","","531","1980","76"
"532","1982","3.87100005149841","30.0095996856689","","0.769299983978271","1.35351288318634","3.40151739120483","2.72121391296386","","532","1981","76"
"533","1977","6.73000001907349","18.5293998718262","","1.26489996910095","1.90657520294189","2.91935873031616","2.33548698425293","","533","1982","77"
"534","1978","6.54099988937378","18.2250995635986","","1.28869998455048","1.87809002399445","2.90279984474182","2.32223987579346","","534","1977","77"
"535","1979","5.77199983596802","19.8080005645752","","1.43149995803833","1.75301861763","2.98608589172363","2.3888687133789","","535","1978","77"
"536","1980","5.62400007247925","20.7628002166748","","1.2470999956131","1.72704315185547","3.03316283226013","2.4265302658081","","536","1979","77"
"537","1981","4.38700008392334","20.9416007995605","","1.01300001144409","1.4786456823349","3.04173755645752","2.43339004516602","","537","1980","77"
"538","1982","4.46099996566772","20.1172008514404","","0.907599985599518","1.49537289142609","3.00157523155212","2.4012601852417","","538","1981","77"
"539","1983","4.90399980545044","19.8943996429443","","0.926400005817413","1.59005117416382","2.99043822288513","2.3923505783081","","539","1982","77"
"540","1976","6.7960000038147","26.2714996337891","","1.22759997844696","1.91633415222168","3.26848459243774","2.61478767395019","","540","1983","78"
"541","1977","7.13399982452393","25.4230003356934","","1.17219996452332","1.96487212181091","3.23565435409546","2.58852348327637","","541","1976","78"
"542","1978","7.51700019836426","25.4246006011963","","1.17830002307892","2.01716709136963","3.23571729660034","2.58857383728027","","542","1977","78"
"543","1979","8.38300037384033","25.5771999359131","","1.15919995307922","2.1262059211731","3.24170136451721","2.59336109161377","","543","1978","78"
"544","1980","7.65799999237061","24.4398994445801","","1.04760003089905","2.03575086593628","3.19621706008911","2.55697364807129","","544","1979","78"
"545","1981","6.58900022506714","24.88330078125","","0.803699970245361","1.88540160655975","3.2141969203949","2.57135753631592","","545","1980","78"
"546","1982","6.0770001411438","25.6863994598389","","0.693700015544891","1.80451118946075","3.24596166610718","2.59676933288574","","546","1981","78"
"547","1976","0.456000000238419","20.581600189209","","0.108199998736382","-0.78526246547699","3.02439737319946","2.41951789855957","","547","1982","79"
"548","1977","0.544000029563904","22.6285991668701","","0.114500001072884","-0.608805954456329","3.11921453475952","2.49537162780762","","548","1976","79"
"549","1978","0.617999970912933","22.9645004272461","","0.156499996781349","-0.481266856193542","3.13394951820374","2.50715961456299","","549","1977","79"
"550","1979","0.828000009059906","20.2749004364014","","0.193499997258186","-0.188742116093636","3.00938367843628","2.40750694274902","","550","1978","79"
"551","1980","0.75","22.7919998168945","","0.150999993085861","-0.287682086229324","3.12640953063965","2.50112762451172","","551","1979","79"
"552","1981","0.603999972343445","22.8451995849609","","0.1300999969244","-0.504181146621704","3.12874102592468","2.50299282073974","","552","1980","79"
"553","1982","0.620999991893768","22.3899993896484","","0.119400002062321","-0.476424217224121","3.10861444473267","2.48689155578614","","553","1981","79"
"554","1976","2.98499989509583","23.1107997894287","","0.54720002412796","1.09359967708588","3.14030003547668","2.51224002838134","","554","1982","80"
"555","1977","2.63499999046326","22.0767002105713","","0.5310999751091","0.968883156776428","3.09452271461487","2.4756181716919","","555","1976","80"
"556","1978","2.56100010871887","22.4409008026123","","0.632499992847443","0.94039785861969","3.11088514328003","2.48870811462402","","556","1977","80"
"557","1979","2.84200000762939","23.5774002075195","","0.834800004959106","1.04450798034668","3.1602885723114","2.52823085784912","","557","1978","80"
"558","1980","2.9909999370575","22.550500869751","","0.817799985408783","1.09560775756836","3.11575722694397","2.49260578155518","","558","1979","80"
"559","1981","2.78200006484985","22.9878005981445","","0.74889999628067","1.02317011356354","3.13496375083923","2.50797100067138","","559","1980","80"
"560","1982","2.5849990844727","23.3722991943359","","0.652700006961823","0.916290760040283","3.15155148506165","2.52124118804932","","560","1981","80"
"561","1976","0.85699999332428","28.0280990600586","","0.131899997591972","-0.154317364096642","3.33320760726929","2.66656608581543","","561","1982","81"
"562","1977","0.865000009536743","24.6310997009277","","0.129899993538857","-0.145025759935379","3.20400977134705","2.56320781707764","","562","1976","81"
"563","1978","0.85699999332428","23.2266998291016","","0.181099995970726","-0.154317364096642","3.14530253410339","2.51624202728271","","563","1977","81"
"564","1979","0.788999974727631","22.7315998077393","","0.167600005865097","-0.236988991498947","3.12375593185425","2.4990047454834","","564","1978","81"
"565","1980","0.790000021457672","21.7588005065918","","0.147699996829033","-0.235722303390503","3.08001828193665","2.46401462554932","","565","1979","81"
"566","1981","0.703999996185303","23.7840995788574","","0.124099999666214","-0.350976914167404","3.16901731491089","2.53521385192871","","566","1980","81"
"567","1982","0.672999978065491","25.7036991119385","","0.115299999713898","-0.396009981632233","3.24663496017456","2.59730796813965","","567","1981","81"
"568","1976","5.84200000762939","38.3003005981445","","0.514500021934509","1.76507318019867","3.64545774459839","2.91636619567871","","568","1982","82"
"569","1977","5.03299999237061","33.3325004577637","","0.481400012969971","1.61601626873016","3.50653290748596","2.80522632598877","","569","1976","82"
"570","1978","4.96099996566772","34.5783004760742","","0.546899974346161","1.60160732269287","3.54322624206543","2.83458099365234","","570","1977","82"
"571","1979","5.05900001525879","34.4117012023926","","0.53600001335144","1.62116885185242","3.53839659690857","2.83071727752686","","571","1978","82"
"572","1980","4.88600015640259","35.8734016418457","","0.55349999666214","1.58637404441833","3.57999610900879","2.86399688720703","","572","1979","82"
"573","1981","4.86800003051758","36.0601005554199","","0.493000000715256","1.58268320560455","3.58518695831299","2.86814956665039","","573","1980","82"
"574","1982","4.7350001335144","39.867000579834","","0.478300005197525","1.55498170852661","3.68554902076721","2.94843921661377","","574","1981","82"
"575","1977","7.04500007629395","24.0706005096436","","1.51670002937317","1.95231819152832","3.18099117279053","2.54479293823242","","575","1982","83"
"576","1978","7.00400018692017","22.7387008666992","","1.49890005588531","1.94648146629333","3.12406826019287","2.4992546081543","","576","1977","83"
"577","1979","6.77400016784668","24.3348999023438","","1.36759996414185","1.91309177875519","3.19191145896912","2.5535291671753","","577","1978","83"
"578","1980","5.95900011062622","26.8568000793457","","1.3882999420166","1.78490269184113","3.29051899909973","2.63241519927978","","578","1979","83"
"579","1981","4.74100017547607","25.9132995605469","","1.24600005149841","1.55624806880951","3.25475645065308","2.60380516052246","","579","1980","83"
"580","1982","3.77999997138977","26.9505004882812","","1.05780005455017","1.32972395420074","3.29400181770325","2.6352014541626","","580","1981","83"
"581","1983","3.2960000038147","29.1933994293213","","0.86870002746582","1.19270956516266","3.37394261360168","2.69915409088134","","581","1982","83"
"582","1976","11.003999710083","20.6389999389648","","1.96050000190735","2.39825892448425","3.02718257904053","2.42174606323242","","582","1983","84"
"583","1977","12.8159999847412","17.010799407959","","2.22009992599487","2.55069446563721","2.83384847640991","2.26707878112793","","583","1976","84"
"584","1978","15.3769998550415","16.4804000854492","","2.68099999427795","2.73287296295166","2.80217170715332","2.24173736572266","","584","1977","84"
"585","1979","16.2059993743896","17.9221992492676","","4.46019983291626","2.78538155555725","2.88604021072388","2.3088321685791","","585","1978","84"
"586","1980","16.4020004272461","19.3474006652832","","4.92719984054565","2.79740333557129","2.96255803108215","2.37004642486572","","586","1979","84"
"587","1981","16.0860004425049","20.607400894165","","4.69549989700317","2.77794933319092","3.02565026283264","2.42052021026611","","587","1980","84"
"588","1982","16.8299999237061","20.7063007354736","","5.00979995727539","2.82316303253174","3.03043794631958","2.42435035705566","","588","1981","84"
"589","1976","32.5470008850098","16.8689994812012","","10.3559999465942","3.48268532752991","2.82547760009766","2.26038208007813","","589","1982","85"
"590","1977","30.8059997558594","17.4416007995605","","9.39430046081543","3.42770957946777","2.85885810852051","2.28708648681641","","590","1976","85"
"591","1978","30.378999710083","17.7856006622314","","8.64990043640137","3.41375160217285","2.87838912010193","2.30271129608154","","591","1977","85"
"592","1979","30.5330009460449","18.0352001190186","","9.35599994659424","3.41880798339844","2.89232540130615","2.31386032104492","","592","1978","85"
"593","1980","29.882999420166","17.8782997131348","","8.51799964904785","3.39728975296021","2.88358759880066","2.30687007904053","","593","1979","85"
"594","1981","25.1720008850098","17.978099822998","","6.65859985351562","3.22573232650757","2.8891544342041","2.31132354736328","","594","1980","85"
"595","1982","22.8330001831055","18.003999710083","","5.75089979171753","3.1282069683075","2.89059400558472","2.31247520446778","","595","1981","85"
"596","1976","98.2590026855469","16.7835006713867","","34.1725006103516","4.58760690689087","2.82039618492126","2.25631694793701","","596","1982","86"
"597","1977","99.1989974975586","15.3535003662109","","32.3653984069824","4.59712791442871","2.73134350776672","2.18507480621338","","597","1976","86"
"598","1978","100.415000915527","18.8763999938965","","31.862699508667","4.60931158065796","2.93791246414185","2.35032997131348","","598","1977","86"
"599","1979","108.561996459961","15.3699998855591","","31.7898006439209","4.68732118606567","2.73241758346558","2.18593406677246","","599","1978","86"
"600","1980","106.565002441406","15.9281997680664","","47.1078987121582","4.66875505447388","2.76809120178223","2.21447296142578","","600","1979","86"
"601","1981","103.128997802734","17.1285991668701","","44.3526992797852","4.6359806060791","2.84074950218201","2.27259960174561","","601","1980","86"
"602","1982","99.2020034790039","17.1877994537354","","38.279899597168","4.59715843200684","2.84419989585876","2.27535991668701","","602","1981","86"
"603","1976","69.9000015258789","29.4850997924805","","10.2804002761841","4.24706554412842","3.38388514518738","2.7071081161499","","603","1982","87"
"604","1977","39.2000007629395","24.5452995300293","","9.38899993896484","3.66867685317993","3.20052027702332","2.56041622161866","","604","1976","87"
"605","1978","41.4000015258789","24.0401992797852","","10.1127996444702","3.72328090667725","3.17972731590271","2.54378185272217","","605","1977","87"
"606","1979","43","23.2320995330811","","10.8522996902466","3.76120018959045","3.14553499221802","2.51642799377442","","606","1978","87"
"607","1980","39.5","24.5384006500244","","10.4246997833252","3.67630076408386","3.20023918151855","2.56019134521484","","607","1979","87"
"608","1981","35.7999992370605","24.5757999420166","","10.1215000152588","3.57794785499573","3.20176219940186","2.56140975952149","","608","1980","87"
"609","1982","32.4000015258789","26.1767997741699","","9.53829956054688","3.47815847396851","3.26487350463867","2.61189880371094","","609","1981","87"
"610","1976","7.47700023651123","33.5635986328125","","2.76200008392334","2.01183176040649","3.51344203948975","2.8107536315918","","610","1982","88"
"611","1977","8.32299995422363","33.1529006958008","","2.88849997520447","2.11902284622192","3.50113010406494","2.80090408325195","","611","1976","88"
"612","1978","8.62199974060059","33.5667991638184","","2.85829997062683","2.15431714057922","3.51353740692139","2.81082992553711","","612","1977","88"
"613","1979","9.13500022888184","30.5538005828857","","2.06069993972778","2.21211314201355","3.41948914527893","2.73559131622314","","613","1978","88"
"614","1980","8.67300033569336","29.0069999694824","","2.15350008010864","2.16021490097046","3.36753726005554","2.69402980804443","","614","1979","88"
"615","1981","7.24399995803833","31.3253993988037","","1.83619999885559","1.98017358779907","3.44442915916443","2.75554332733154","","615","1980","88"
"616","1982","7.32999992370605","31.6392002105713","","1.78450000286102","1.99197554588318","3.45439696311951","2.76351757049561","","616","1981","88"
"617","1976","1.11000001430511","32.7979011535645","","0.77920001745224","0.104360029101372","3.49036455154419","2.79229164123535","","617","1982","89"
"618","1977","1.33800005912781","30.4288997650146","","0.897000014781952","0.291175991296768","3.41539287567139","2.73231430053711","","618","1976","89"
"619","1978","1.33000004291534","31.5765991210938","","1.2878999710083","0.285178989171982","3.45241641998291","2.76193313598633","","619","1977","89"
"620","1979","1.31700003147125","28.0631008148193","","1.61730003356934","0.275356441736221","3.3344554901123","2.66756439208984","","620","1978","89"
"621","1980","1.34099996089935","27.281099319458","","1.45480000972748","0.293415576219559","3.30619406700134","2.64495525360107","","621","1979","89"
"622","1981","1.35699999332428","28.4696998596191","","1.34370005130768","0.305276364088058","3.3488404750824","2.67907238006592","","622","1980","89"
"623","1982","1.29999995231628","27.8810997009277","","1.05190002918243","0.262364238500595","3.32794904708862","2.6623592376709","","623","1981","89"
"624","1976","11.9399995803833","45.2318000793457","","6.38129997253418","2.47989416122437","3.81180047988892","3.04944038391114","","624","1982","90"
"625","1977","11.7030000686646","33.7333984375","","6.59549999237061","2.45984530448914","3.51848840713501","2.81479072570801","","625","1976","90"
"626","1978","10.9770002365112","24.4283008575439","","7.66520023345947","2.39580225944519","3.19574236869812","2.55659389495849","","626","1977","90"
"627","1979","10.3039999008179","17.6434001922607","","7.68370008468628","2.33253216743469","2.87036180496216","2.29628944396973","","627","1978","90"
"628","1980","11.7950000762939","24.7502002716064","","7.38119983673096","2.46767568588257","3.20883369445801","2.56706695556641","","628","1979","90"
"629","1981","10.8059997558594","25.3150005340576","","6.79850006103516","2.38010144233704","3.23139715194702","2.58511772155762","","629","1980","90"
"630","1982","10.4670000076294","26.4062004089355","","6.48280000686646","2.34822750091553","3.27359890937805","2.61887912750244","","630","1981","90"
"631","1976","0.236000001430511","31.7208995819092","","0.0705000013113022","-1.44392347335815","3.45697569847107","2.76558055877686","","631","1982","91"
"632","1977","0.247999995946884","29.5571002960205","","0.0747999995946884","-1.39432656764984","3.38632392883301","2.70905914306641","","632","1976","91"
"633","1978","0.244000002741814","30.2875995635986","","0.0705000013113022","-1.41058707237244","3.41073846817017","2.72859077453614","","633","1977","91"
"634","1979","0.238000005483627","31.3887004852295","","0.0663999989628792","-1.43548452854156","3.44644808769226","2.75715847015381","","634","1978","91"
"635","1980","0.226999998092651","28.158899307251","","0.0698999986052513","-1.4828052520752","3.33786344528198","2.67029075622558","","635","1979","91"
"636","1981","0.187000006437302","29.4615993499756","","0.0551999993622303","-1.67664659023285","3.38308763504028","2.70647010803222","","636","1980","91"
"637","1982","0.178000003099442","31.5144996643066","","0.0603000000119209","-1.72597169876099","3.45044779777527","2.76035823822022","","637","1981","91"
"638","1976","0.287000000476837","21.2411003112793","","0.0515000000596046","-1.24827301502228","3.05593800544739","2.44475040435791","","638","1982","92"
"639","1977","0.337000012397766","20.2408008575439","","0.0551999993622303","-1.08767235279083","3.00770044326782","2.40616035461426","","639","1976","92"
"640","1978","0.287999987602234","22.9591007232666","","0.0351000018417835","-1.24479484558105","3.13371443748474","2.50697154998779","","640","1977","92"
"641","1979","0.153999999165535","23.6096000671387","","0.0119000002741814","-1.87080264091492","3.16165351867676","2.52932281494141","","641","1978","92"
"642","1980","0.162000000476837","23.3397006988525","","0.0171000007539988","-1.82015895843506","3.15015578269958","2.52012462615966","","642","1979","92"
"643","1981","0.151999995112419","24.7467002868652","","0.0175999999046326","-1.88387477397919","3.20869207382202","2.56695365905762","","643","1980","92"
"644","1982","0.130999997258186","25.729700088501","","0.0149999996647239","-2.03255796432495","3.24764585494995","2.59811668395996","","644","1981","92"
"645","1977","74.661003112793","20.6721000671387","","27.0242004394531","4.31295776367188","3.02878499031067","2.42302799224854","","645","1982","93"
"646","1978","75.0879974365234","20.9398002624512","","27.5732002258301","4.31866073608398","3.04165172576904","2.43332138061523","","646","1977","93"
"647","1979","73.1370010375977","21.4612998962402","","27.8265991210938","4.29233455657959","3.06625127792358","2.45300102233886","","647","1978","93"
"648","1980","101.040000915527","21.577600479126","","36.7509994506836","4.61551666259766","3.07165575027466","2.45732460021973","","648","1979","93"
"649","1981","90.8939971923828","21.2196006774902","","31.7159996032715","4.50969409942627","3.05492520332336","2.44394016265869","","649","1980","93"
"650","1982","78.0830001831055","22.6926002502441","","30.0867004394531","4.35777235031128","3.12203884124756","2.49763107299805","","650","1981","93"
"651","1983","73.5589981079102","23.5344009399414","","28.7049999237061","4.29808759689331","3.1584632396698","2.52677059173583","","651","1982","93"
"652","1976","2.51699995994568","31.4967002868652","","0.327499985694885","0.923067688941956","3.4498827457428","2.75990619659424","","652","1983","94"
"653","1977","2.51699995994568","28.2250995635986","","0.347799986600876","0.923067688941956","3.34021162986755","2.67216930389404","","653","1976","94"
